x,y,t,polarity 
98,76,0.204931304,False
343,77,0.204933868,False
245,68,0.204934246,True
250,16,0.204934458,False
260,36,0.204935286,True
154,39,0.204935423,True
180,36,0.204935728,False
46,20,0.204937066,False
188,4,0.204937808,False
167,30,0.204937944,False
298,20,0.204937961,True
121,40,0.204938538,False
241,98,0.204939098,True
271,43,0.20493941,False
308,20,0.204939615,True
289,71,0.204939755,False
91,124,0.20493983,False
106,15,0.204940565,False
192,46,0.204940944,False
148,2,0.204941493,True
291,24,0.204942896,False
167,48,0.204944826,True
162,19,0.204946882,True
306,108,0.204946934,True
111,61,0.20494716,False
144,109,0.204948124,True
166,27,0.204949754,False
328,33,0.204949937,False
266,63,0.20495049,False
188,109,0.204950956,False
200,12,0.204951206,False
271,0,0.2049519,True
12,64,0.204952583,False
126,141,0.204953141,False
208,94,0.204953352,True
326,144,0.204953803,True
6,128,0.204954584,False
161,107,0.20495501,True
154,44,0.204955618,False
14,152,0.204955682,True
328,66,0.204955903,True
92,75,0.204956768,True
153,15,0.204957701,False
78,100,0.204958263,False
68,62,0.204959329,True
161,115,0.204959944,False
96,178,0.204960444,False
28,91,0.20496143,True
76,79,0.204961497,True
250,29,0.204961637,False
299,118,0.204961716,True
335,71,0.204963669,True
196,3,0.204965668,True
271,44,0.204966222,False
171,28,0.204966754,False
300,118,0.204967015,True
341,0,0.204967372,True
230,72,0.204967609,True
109,50,0.204968103,True
63,28,0.20496832,True
260,92,0.204968565,False
225,18,0.204968716,False
118,18,0.204969232,False
50,34,0.204969387,True
94,40,0.204970216,True
131,86,0.2049708,True
339,168,0.204971028,False
162,114,0.204972698,False
158,58,0.204973648,False
157,35,0.204974501,False
26,77,0.204974686,True
98,79,0.204975188,False
215,22,0.204975488,False
253,85,0.204976334,True
337,135,0.204976576,True
336,169,0.204977128,False
151,24,0.204977704,True
242,88,0.204977847,True
345,155,0.204979347,False
167,123,0.204980025,False
152,24,0.204980172,True
149,26,0.204980567,True
165,91,0.204980906,True
93,161,0.204981186,False
102,147,0.204982109,False
247,16,0.204982382,False
190,22,0.204983406,True
103,33,0.20498578,True
191,30,0.204986174,False
114,103,0.204986476,True
103,76,0.204986613,False
333,53,0.204986799,True
173,39,0.204986916,False
139,29,0.204987296,False
187,106,0.204988274,False
185,24,0.204988574,True
142,113,0.204988823,True
57,87,0.204989095,False
228,7,0.20498925,False
105,66,0.204989422,True
318,61,0.204989647,True
32,95,0.204990084,True
328,62,0.204991489,True
83,2,0.204991686,True
298,82,0.204994042,True
143,109,0.204994765,True
92,60,0.204995764,False
133,119,0.204995785,True
257,6,0.204996606,True
335,76,0.204997729,False
56,88,0.204998538,False
166,108,0.2050004,False
180,50,0.205000494,False
279,79,0.205000893,True
250,9,0.205001034,False
112,111,0.205001222,False
53,135,0.20500303,True
325,4,0.205003119,False
323,58,0.205003272,False
218,21,0.205003326,False
341,69,0.205003567,True
106,74,0.205003941,False
302,20,0.205004436,True
53,128,0.205005393,True
339,165,0.205005603,True
251,7,0.205007003,False
310,116,0.205007068,True
102,67,0.205007779,False
205,77,0.205007805,True
92,92,0.205007819,False
57,139,0.205007944,False
334,110,0.205008096,False
17,144,0.205008199,True
57,129,0.20500959,False
329,6,0.205011374,True
133,8,0.205011846,False
250,19,0.205012501,False
334,169,0.205012986,False
10,134,0.205013941,True
169,112,0.205014808,True
307,20,0.205015415,True
330,167,0.205015927,True
6,38,0.205018468,False
88,119,0.205018494,True
192,19,0.205018878,False
165,17,0.205018963,True
312,9,0.205018989,False
136,10,0.20501967,True
168,18,0.205021776,False
191,5,0.205022025,True
329,81,0.205022727,True
190,100,0.205023505,False
275,32,0.205023505,False
176,28,0.205023518,True
84,148,0.205023579,False
183,16,0.205024474,True
325,151,0.205026015,True
270,50,0.205026361,False
143,143,0.205026911,False
198,0,0.205026945,False
174,109,0.20502751,True
46,50,0.205028263,True
100,124,0.205028543,True
99,36,0.205029915,True
87,83,0.205030278,False
124,38,0.205030693,False
296,18,0.205030986,False
83,150,0.205031697,False
205,90,0.205032195,False
171,30,0.205033151,True
174,29,0.205034755,True
329,86,0.205035015,True
168,54,0.205035098,False
177,9,0.205035601,False
160,45,0.205037234,False
160,20,0.205038461,True
190,106,0.205040031,True
92,83,0.205040933,False
154,52,0.20504104,True
326,3,0.205041557,False
197,103,0.205041624,True
183,15,0.205042218,True
165,43,0.205042594,False
281,35,0.205042805,False
92,86,0.205043154,False
233,16,0.20504329,False
27,233,0.205043442,False
107,116,0.205043765,False
320,126,0.205043803,False
20,86,0.205044479,True
130,52,0.205046064,True
300,54,0.205046709,True
180,103,0.205047201,False
305,98,0.205047283,False
119,119,0.205048145,True
11,89,0.205048331,True
139,59,0.205048375,True
325,47,0.205048525,True
219,9,0.205050334,False
340,168,0.205050684,False
289,108,0.205051951,False
104,54,0.205052011,True
0,63,0.205052073,True
17,242,0.205052528,False
170,113,0.205052531,False
19,38,0.20505343,False
79,118,0.205053496,True
89,70,0.205053719,True
192,100,0.205055304,True
114,120,0.205056147,True
344,89,0.205056187,True
71,88,0.205056371,False
166,103,0.205056435,False
317,158,0.205057527,False
137,30,0.205057706,False
162,21,0.205057883,False
262,78,0.205058641,False
241,11,0.205059921,False
166,39,0.205060394,True
180,93,0.205061996,False
340,81,0.205062595,False
42,95,0.205063009,True
37,103,0.205063441,False
253,52,0.205063906,True
237,15,0.205064006,False
71,153,0.205064266,True
125,113,0.205064948,True
84,127,0.205065054,False
295,26,0.205065073,True
87,160,0.20506511,False
88,76,0.205065426,False
189,40,0.205066984,True
338,168,0.205067136,False
184,49,0.205067702,False
207,25,0.205068031,False
337,111,0.205068412,True
28,77,0.205068777,True
188,108,0.205068911,False
202,27,0.205069194,False
11,54,0.205070514,False
80,133,0.205070692,True
68,92,0.205072051,False
179,97,0.205073113,False
117,67,0.205073158,False
255,148,0.205074373,True
334,166,0.205074379,True
187,33,0.205076315,False
194,18,0.205076346,False
207,93,0.205076788,True
192,31,0.205076895,False
103,109,0.205077171,True
321,152,0.205077343,False
123,68,0.205077913,True
250,60,0.205078304,True
342,73,0.205078454,True
152,53,0.205078623,True
251,14,0.205078853,False
73,154,0.20507915,False
137,33,0.205080556,True
88,182,0.205081483,True
235,119,0.20508237,False
231,78,0.205082637,True
273,72,0.205082879,True
99,55,0.205083135,False
61,29,0.205083499,True
60,5,0.20508361,False
279,97,0.205084424,False
195,30,0.2050846,False
338,72,0.205084716,False
98,58,0.20508483,True
97,56,0.205084992,False
312,91,0.205085683,True
205,95,0.205085823,True
185,22,0.205087837,False
333,100,0.205088975,True
52,7,0.205089187,False
115,141,0.205089801,False
17,244,0.205090681,True
302,83,0.205090707,True
278,67,0.205090836,True
95,110,0.205091296,True
216,94,0.205091682,False
6,8,0.205092096,True
265,18,0.20509273,False
46,84,0.20509287,True
11,59,0.205093067,False
322,140,0.205093077,False
43,133,0.205093135,False
310,84,0.205093471,True
269,12,0.205093478,False
327,44,0.205093633,False
260,38,0.205094921,True
188,33,0.205095288,False
164,92,0.20509616,True
199,18,0.205097357,True
157,103,0.205097476,True
205,79,0.205098097,True
326,43,0.205098507,False
309,3,0.205100936,True
63,121,0.205101131,True
237,83,0.205101565,False
171,40,0.205102003,False
44,42,0.205103294,True
106,50,0.205103415,False
317,141,0.205104128,True
93,122,0.205104163,False
265,1,0.20510472,False
147,3,0.20510618,True
153,21,0.205109508,False
174,39,0.205109756,False
333,147,0.205109919,True
56,162,0.205110466,True
123,64,0.205110945,False
265,95,0.205111181,False
151,29,0.205111471,True
317,33,0.205111699,False
28,100,0.205112162,True
16,31,0.205114235,False
154,31,0.205114502,True
60,160,0.205116357,True
144,63,0.205116437,False
177,13,0.205117304,False
139,43,0.205118106,False
154,23,0.205119969,True
331,104,0.205120249,False
337,103,0.205120545,False
164,18,0.205120683,True
82,168,0.205120814,False
245,154,0.205121374,True
175,115,0.205121838,False
231,18,0.205122495,False
184,8,0.205122683,True
219,28,0.205126776,False
217,11,0.205127504,True
174,31,0.205128067,True
294,99,0.205128215,False
199,28,0.205128267,False
125,52,0.205128419,False
102,70,0.20512881,True
140,110,0.205129672,True
46,92,0.205129944,True
47,83,0.205130936,True
130,141,0.205131776,False
124,57,0.205132386,True
268,93,0.205132411,True
108,12,0.205132549,False
307,85,0.205132674,True
70,90,0.205134678,False
115,59,0.205134708,False
89,44,0.205135082,True
305,120,0.205135282,True
136,37,0.205135353,True
303,84,0.205135493,True
233,35,0.205135528,False
337,89,0.205135881,True
138,5,0.205136037,False
89,124,0.205136075,False
133,59,0.205136579,False
94,72,0.205136715,False
91,74,0.205136733,False
341,161,0.205136908,False
299,20,0.205137002,True
145,152,0.20513749,False
172,28,0.205137553,False
114,63,0.205137684,True
333,169,0.205138754,False
110,82,0.205139689,False
135,47,0.205139879,False
312,92,0.205139981,True
272,2,0.205140655,True
258,61,0.205141611,True
177,44,0.205142045,True
227,12,0.205142197,False
147,22,0.205142611,False
323,116,0.205143058,False
187,101,0.205143528,True
342,133,0.205143766,True
183,23,0.205145262,False
254,164,0.20514548,True
335,85,0.205146273,False
317,144,0.205147046,True
125,40,0.205147151,True
181,28,0.205147381,True
187,7,0.205147806,True
141,25,0.205147825,False
270,46,0.205148036,False
36,130,0.205148133,True
84,5,0.205148305,True
151,21,0.205149129,False
9,125,0.205149417,True
84,66,0.205150496,False
9,110,0.205150683,True
6,110,0.205151929,True
25,36,0.205152358,False
135,67,0.205153151,False
95,112,0.20515316,True
13,62,0.205153164,False
69,86,0.205153844,True
27,48,0.20515437,False
88,63,0.205154624,False
137,9,0.20515492,True
216,10,0.205156134,False
291,103,0.205156152,False
299,10,0.205156806,False
172,110,0.205157821,True
109,48,0.20515819,False
221,10,0.205158269,True
283,109,0.205158472,False
123,71,0.20515936,False
72,77,0.205160474,True
77,169,0.205160667,True
95,179,0.205162699,False
202,98,0.205162777,True
168,133,0.205163963,False
88,176,0.205163985,True
92,64,0.205165032,False
314,117,0.205165265,True
61,93,0.205165704,True
170,3,0.205165895,True
28,99,0.205165963,True
230,79,0.205166444,True
292,20,0.20516776,True
300,20,0.205168289,True
204,16,0.205168477,True
190,40,0.205168655,True
33,97,0.205169652,False
279,76,0.205169763,True
212,23,0.205170437,False
90,119,0.205170871,False
150,61,0.205172431,False
316,144,0.205172507,True
317,143,0.205172597,True
332,101,0.205174117,True
138,54,0.20517413,False
168,127,0.205174337,False
117,45,0.205174599,True
131,60,0.2051748,False
130,34,0.20517491,False
148,55,0.205174922,True
223,13,0.205174996,False
251,16,0.205175699,False
344,132,0.205175827,True
177,27,0.205175867,True
249,9,0.20517591,False
251,76,0.205176005,True
160,22,0.205176151,False
212,13,0.205176202,True
46,22,0.205177749,False
261,78,0.205177981,False
13,164,0.205180308,True
128,69,0.205180757,False
268,82,0.20518102,True
141,6,0.2051811,True
149,135,0.205181613,False
315,117,0.205182148,True
230,81,0.205182747,True
319,159,0.205182941,False
343,133,0.20518367,True
315,119,0.205183934,True
302,140,0.205184548,False
258,42,0.205184637,True
188,93,0.205185142,False
159,100,0.205185529,True
202,17,0.205186171,True
113,60,0.205187722,False
290,107,0.205188485,False
313,116,0.205188555,True
340,97,0.205189174,True
204,0,0.205190258,True
107,30,0.205190281,True
163,38,0.205190628,True
68,133,0.205191177,False
47,11,0.205191306,False
140,52,0.205191634,False
257,80,0.205192051,True
322,46,0.205192486,False
126,54,0.205193104,True
134,32,0.205193269,False
124,14,0.205193615,False
337,169,0.205193677,False
116,55,0.205194323,False
192,14,0.205194693,False
144,5,0.205195102,True
254,88,0.205195181,False
220,11,0.205195348,True
143,2,0.205195935,False
172,117,0.205196175,False
127,39,0.205196204,True
34,58,0.205196467,True
88,79,0.205196859,True
163,100,0.205197028,True
37,130,0.205197073,True
341,167,0.205197364,False
169,117,0.205198097,False
73,172,0.205198186,True
233,24,0.2051995,False
85,126,0.205199585,False
185,109,0.205199693,True
142,45,0.205200006,True
79,129,0.205200467,False
132,36,0.20520074,True
76,72,0.205201694,False
121,57,0.205203159,True
1,53,0.20520355,False
117,69,0.205203683,True
18,212,0.205204518,False
125,53,0.205206424,False
255,31,0.205206499,False
129,35,0.205206752,False
343,92,0.205207531,False
200,28,0.205207555,False
163,34,0.205208594,True
282,32,0.205209368,False
127,72,0.205209376,False
240,12,0.205209796,False
195,22,0.205209984,True
203,5,0.205210043,True
306,12,0.205210254,False
343,81,0.20521034,True
143,29,0.205212145,True
342,95,0.205212656,False
84,166,0.205212819,True
97,189,0.205213344,False
155,56,0.205214036,False
320,125,0.205214088,False
62,182,0.205214524,False
124,76,0.205215202,True
213,159,0.205215926,True
268,8,0.205216107,False
189,96,0.205217201,False
337,91,0.205217281,False
322,48,0.205217314,False
184,3,0.20521836,False
203,0,0.205218427,True
165,55,0.205219061,False
270,12,0.205220338,False
76,74,0.205220437,True
218,9,0.205220743,False
306,61,0.205221845,True
319,35,0.205221856,True
176,97,0.205223806,True
87,66,0.205223956,True
65,94,0.205224424,False
28,104,0.205224511,True
125,65,0.205224542,True
152,54,0.205225544,True
183,113,0.205225918,False
322,20,0.205226854,False
251,66,0.205227326,True
190,20,0.205227374,False
279,71,0.205227407,True
161,17,0.205227714,False
70,27,0.205227813,True
340,134,0.205228799,True
71,121,0.205228852,True
160,113,0.205228861,True
271,102,0.205229535,False
208,96,0.205230141,True
332,169,0.205231089,False
70,196,0.205231503,True
236,15,0.205232031,False
157,104,0.205232129,True
299,108,0.20523278,False
165,31,0.205232862,False
173,109,0.20523289,True
282,48,0.205233625,False
151,25,0.205234608,True
91,178,0.205234886,False
174,93,0.205235814,False
283,51,0.20523649,False
79,70,0.205237247,False
303,47,0.205238277,True
207,15,0.205239711,True
301,20,0.205240124,True
322,47,0.205240289,False
344,81,0.205240929,True
166,21,0.205241791,True
98,36,0.205242391,True
18,12,0.205242609,False
156,26,0.205242918,True
95,62,0.205242991,False
220,19,0.205243457,False
252,60,0.205243721,True
130,50,0.205244074,False
56,101,0.205244394,False
179,25,0.205244945,False
268,83,0.205245068,True
35,25,0.205245656,False
330,59,0.205246268,True
83,49,0.205246572,True
121,20,0.205247024,True
317,140,0.205247368,True
193,39,0.205248026,True
189,6,0.205248346,True
78,145,0.205248564,True
342,8,0.205248648,True
102,84,0.205249038,False
139,65,0.205249579,False
94,61,0.205249823,True
321,121,0.205253018,False
338,1,0.205253346,True
305,84,0.205253356,True
324,62,0.205253576,False
328,79,0.205253932,False
136,65,0.205254358,False
219,4,0.205254635,True
118,73,0.205255639,False
159,108,0.205256598,True
338,54,0.205256632,True
64,2,0.205256934,False
317,131,0.205257523,True
139,45,0.205257891,False
45,40,0.205258031,True
317,145,0.205258306,True
180,107,0.205258435,False
312,20,0.205258492,True
178,86,0.205259568,True
79,104,0.205259585,False
56,5,0.205260482,False
266,92,0.205261425,True
98,110,0.205261471,False
108,40,0.205261609,True
114,59,0.205262091,False
116,68,0.205262177,False
59,48,0.205263106,True
6,253,0.205263172,True
266,62,0.20526339,False
182,25,0.205263895,True
96,110,0.205263907,True
128,51,0.205264553,False
316,151,0.205264672,True
85,65,0.205264891,False
158,128,0.205265213,False
10,250,0.205265797,True
140,46,0.205265874,True
25,73,0.205266323,True
260,7,0.205266611,True
232,20,0.205266746,False
62,6,0.205267061,False
342,99,0.205268291,True
116,58,0.205268293,False
60,32,0.205268371,True
141,58,0.2052688,True
7,104,0.205269498,True
328,141,0.205269587,True
21,238,0.205269873,False
152,38,0.205269923,False
155,20,0.205270845,False
194,91,0.205271306,True
139,141,0.205271706,True
73,6,0.205271937,True
137,57,0.205271996,False
118,48,0.205272268,True
180,7,0.205272614,False
144,53,0.205272946,False
255,1,0.205273752,False
195,3,0.205273831,True
197,17,0.205274196,False
27,70,0.20527485,True
166,19,0.205275094,False
52,118,0.205276141,False
0,230,0.205276222,True
161,45,0.205277041,False
339,63,0.205278039,False
63,88,0.205278231,True
175,99,0.205278479,False
179,100,0.205279685,False
46,91,0.20527998,True
78,139,0.20528067,True
230,6,0.205281934,False
137,46,0.205282116,False
205,26,0.205283859,False
33,80,0.20528389,True
329,103,0.205285309,False
327,24,0.205285594,False
164,38,0.205286187,True
83,1,0.205286295,True
110,62,0.205286654,False
247,40,0.20528739,True
86,64,0.205288646,False
63,18,0.205288709,True
178,37,0.205288879,False
174,104,0.205289378,True
189,108,0.205289994,False
90,75,0.205291391,False
127,60,0.205292811,False
220,12,0.205293314,True
49,141,0.205293902,True
330,118,0.205294863,True
133,50,0.205295076,True
301,95,0.205295532,True
11,220,0.205295635,True
157,106,0.20529585,True
54,93,0.205296445,False
238,89,0.205297106,True
176,26,0.205297346,False
197,16,0.20529773,False
286,25,0.205298737,False
13,70,0.205299144,False
156,36,0.205300356,False
135,36,0.205301124,False
139,47,0.205301166,True
335,169,0.205301723,False
76,170,0.205302201,True
26,90,0.205302301,True
38,55,0.205303082,True
277,42,0.205303606,True
67,176,0.205303612,True
146,43,0.205305323,True
181,24,0.205305637,False
237,74,0.205306044,True
149,41,0.205306661,True
207,77,0.205307009,False
210,24,0.205307771,False
197,29,0.205309324,False
248,10,0.205309916,False
331,169,0.205310249,False
132,116,0.205310321,True
313,76,0.205310889,True
321,122,0.205311616,False
252,7,0.205312439,False
253,58,0.205312653,True
146,52,0.205312741,False
209,34,0.205312766,True
317,137,0.205313865,True
141,61,0.205313884,False
129,123,0.205314823,True
173,11,0.205315002,False
272,61,0.205315885,True
326,47,0.205316065,True
178,25,0.205316295,False
63,4,0.205317072,False
177,87,0.205317306,True
157,19,0.205318343,False
90,64,0.205319634,True
9,222,0.205319644,True
96,35,0.205321794,False
82,5,0.205322314,True
16,65,0.205322875,False
129,61,0.205322959,False
330,92,0.205322987,False
253,54,0.205323836,True
321,37,0.205324047,False
216,20,0.205324216,False
83,127,0.205324659,False
312,98,0.205325107,True
194,101,0.205325326,False
253,55,0.205326629,True
139,56,0.205327531,False
304,20,0.205327541,True
38,21,0.20532792,False
320,158,0.205328321,False
257,157,0.205329064,True
273,66,0.205329128,True
96,71,0.205329352,False
157,52,0.205330003,True
118,42,0.205330804,False
70,11,0.205331311,True
91,88,0.205331628,False
136,31,0.205331889,False
6,224,0.205332504,True
168,16,0.205332967,True
67,13,0.205333277,True
140,31,0.205333318,True
96,80,0.205333673,False
146,38,0.205333678,False
259,42,0.205334428,True
188,101,0.205335045,True
127,12,0.205335521,False
167,14,0.205335878,False
174,27,0.205336577,False
107,59,0.205337009,True
105,107,0.205337335,True
309,80,0.205337583,True
118,22,0.205337986,True
336,167,0.205338142,True
92,91,0.205338368,False
170,89,0.205339036,True
281,74,0.205339368,True
193,12,0.205339516,False
248,38,0.205340548,True
121,3,0.205340601,False
342,88,0.205341374,True
142,27,0.205341869,False
164,15,0.205342055,False
108,106,0.205342882,True
20,241,0.205343046,True
250,93,0.205344178,True
40,48,0.205344686,True
297,82,0.205345144,True
140,55,0.205346192,False
64,151,0.205346884,True
38,134,0.205347298,True
114,21,0.205348067,False
299,89,0.20534818,True
104,32,0.205348488,True
334,97,0.205349502,True
213,11,0.205349856,False
303,16,0.205350084,True
282,99,0.205350195,False
184,111,0.205350495,False
338,110,0.205350743,True
316,149,0.205351282,True
345,109,0.20535169,True
128,15,0.205351809,True
82,157,0.205352245,True
248,1,0.205352881,True
1,61,0.205353165,True
102,30,0.205353214,False
331,99,0.205353832,False
97,112,0.205353943,True
75,73,0.205354266,False
59,98,0.205354605,False
279,81,0.205354902,True
70,92,0.205355239,False
9,105,0.205355658,True
161,99,0.20535582,True
131,40,0.205356102,True
175,1,0.20535619,False
273,3,0.205356315,False
184,22,0.205356762,False
2,57,0.20535682,True
318,35,0.205357352,True
123,39,0.205358333,False
86,70,0.205359806,True
107,49,0.205360227,False
238,7,0.20536044,True
104,59,0.205360758,True
248,37,0.205360991,True
2,199,0.205362311,True
330,169,0.205362798,False
146,41,0.205362993,False
308,12,0.205363089,False
102,55,0.205363117,True
307,12,0.205363216,False
170,101,0.205364084,False
119,36,0.205364396,False
339,168,0.205364522,False
206,93,0.205365024,False
258,60,0.205365663,True
110,24,0.205365677,False
208,13,0.205365758,False
252,49,0.205366126,True
122,42,0.205366243,True
272,0,0.205366692,False
177,76,0.205367042,True
174,13,0.20536727,True
5,62,0.205367406,False
218,163,0.205367681,True
330,68,0.20536882,True
86,5,0.205369623,True
93,82,0.205371842,False
329,169,0.205372322,False
334,3,0.205372994,True
152,0,0.205373212,True
135,22,0.205373241,True
165,15,0.205373705,False
115,50,0.205374136,True
328,94,0.205375002,False
189,75,0.205375052,True
165,33,0.205375182,True
97,87,0.205375356,False
82,116,0.205375418,True
86,87,0.205376045,False
279,77,0.205376862,True
253,53,0.205377384,True
246,168,0.20537757,True
170,29,0.205379148,False
320,61,0.205380741,True
159,122,0.205380807,False
158,23,0.205380918,False
298,12,0.205381757,False
317,146,0.205384965,True
334,69,0.205385182,False
90,169,0.205385493,False
259,7,0.205385517,True
140,33,0.205385967,False
78,149,0.205385993,True
317,147,0.205387148,True
172,40,0.205387462,False
118,80,0.205387526,True
78,0,0.205387694,True
132,12,0.205388037,True
131,36,0.205388099,True
83,146,0.205388201,False
138,36,0.20538828,True
163,44,0.205388306,False
250,4,0.20538865,False
184,106,0.205389693,True
15,246,0.205390465,True
43,96,0.205390981,True
144,26,0.205391553,False
246,85,0.205391724,False
328,85,0.205392027,False
205,14,0.205392341,False
255,69,0.205392739,True
22,24,0.205393105,False
67,2,0.205393482,False
278,104,0.205395025,False
15,242,0.205395242,False
334,169,0.205395916,False
126,70,0.205395918,False
210,158,0.205396741,True
162,16,0.205397066,False
194,27,0.205397766,False
30,120,0.205397936,True
113,8,0.205398213,False
123,54,0.205398496,False
159,36,0.205399968,True
283,53,0.205400127,False
195,18,0.20540026,False
186,110,0.205400802,False
269,101,0.205401007,False
106,27,0.205401282,False
330,88,0.205401629,False
278,97,0.205402303,False
115,44,0.205402346,False
5,150,0.205402606,False
156,22,0.205402614,True
148,114,0.205402677,True
340,68,0.205402971,True
264,13,0.205403105,False
214,2,0.205403438,False
109,64,0.205404075,True
138,126,0.205404411,False
54,109,0.205404565,False
295,14,0.205405772,False
153,39,0.205406335,True
187,27,0.205407481,False
133,52,0.205407963,True
194,30,0.205408059,False
37,224,0.205408464,False
59,71,0.20540863,True
330,110,0.205408958,False
29,233,0.205410107,True
251,46,0.205410334,True
297,35,0.205410746,True
307,96,0.205411758,True
0,56,0.20541242,False
168,102,0.205413242,False
322,44,0.205413503,False
317,148,0.205413537,True
39,72,0.205413544,True
303,98,0.205414046,False
108,63,0.205414458,False
127,64,0.205415126,True
255,57,0.205415323,True
176,114,0.205415591,False
158,104,0.205415647,True
54,140,0.205415696,False
201,1,0.205415916,True
39,113,0.205416042,False
97,80,0.20541668,False
61,45,0.205416725,True
176,0,0.20541744,False
138,62,0.205417792,False
141,32,0.205418417,False
112,26,0.205418706,True
10,190,0.205419845,False
75,11,0.205420081,True
192,109,0.205420471,False
44,135,0.205420674,True
99,69,0.205421185,False
255,8,0.205422926,True
234,75,0.205423948,True
331,89,0.20542448,True
145,41,0.20542501,False
322,117,0.205426507,False
263,10,0.205427153,False
282,49,0.205427305,False
323,114,0.205428323,False
122,56,0.205428522,True
7,57,0.205428547,False
183,109,0.205428749,False
150,1,0.205429577,True
202,15,0.205429719,False
194,4,0.205429819,True
130,37,0.205430677,True
72,45,0.205431004,False
130,39,0.205431015,False
39,20,0.205431298,False
168,125,0.205432394,False
178,103,0.205432811,True
95,60,0.205433652,True
196,1,0.205433682,False
185,34,0.205433711,False
301,12,0.205433819,False
43,114,0.20543425,False
163,32,0.205435337,False
136,50,0.205435391,True
158,21,0.205435815,True
168,30,0.205435873,False
251,36,0.205435886,False
95,81,0.205436,False
306,94,0.205436832,False
98,61,0.205436849,True
74,12,0.205437358,True
285,27,0.205437735,False
127,62,0.205437824,False
69,17,0.205437888,True
156,47,0.205438277,False
195,1,0.205438483,False
317,154,0.205438584,True
338,167,0.205438845,True
150,50,0.205438851,False
116,43,0.205438884,False
254,64,0.205439497,True
88,45,0.205439758,True
75,110,0.205439869,False
213,0,0.205440144,False
141,7,0.205441051,True
213,122,0.205441282,False
158,46,0.205442011,False
321,130,0.205442082,True
273,39,0.205442398,False
242,101,0.205442426,True
194,20,0.205442542,True
140,7,0.205443607,True
81,0,0.205443845,True
336,169,0.205445099,False
270,92,0.205446291,True
41,26,0.205446427,False
234,38,0.20544718,False
193,2,0.205447633,False
164,22,0.205448116,True
191,24,0.205448549,True
88,70,0.205448555,True
73,86,0.205449065,False
173,113,0.205449087,False
267,8,0.205449176,True
143,44,0.205449323,True
161,131,0.205449546,False
181,98,0.205449874,True
9,247,0.205450507,False
260,90,0.205450711,False
301,100,0.205450875,True
169,35,0.205451364,False
304,119,0.20545147,True
12,75,0.205451842,False
162,50,0.205451904,True
321,153,0.205453432,False
225,24,0.205453522,False
193,102,0.205454294,False
93,73,0.205454828,False
28,74,0.205455013,True
45,111,0.205455168,True
141,28,0.205455313,False
303,9,0.205455768,True
159,101,0.205455921,True
255,76,0.205456039,True
131,141,0.205456193,False
308,4,0.205456213,True
84,141,0.205456667,True
110,121,0.205456993,True
117,139,0.20545727,False
59,23,0.20545819,True
174,113,0.205458374,False
151,50,0.205458387,False
317,136,0.205458424,True
220,79,0.205458678,False
76,150,0.205459162,True
345,90,0.2054598,True
107,58,0.205460057,True
60,162,0.205460723,False
159,34,0.20546174,False
273,69,0.205461816,True
273,59,0.205464553,False
134,58,0.205464983,False
305,20,0.205465045,True
166,95,0.205465878,True
266,95,0.20546677,False
142,30,0.205467937,True
306,20,0.205468088,True
64,129,0.205468421,True
319,160,0.205468441,False
330,102,0.20546846,False
277,40,0.205468613,False
193,46,0.205468797,False
18,32,0.205468811,False
182,35,0.205470348,False
100,54,0.205470368,False
235,16,0.205472316,False
173,10,0.205473573,False
167,113,0.205473787,True
166,31,0.205474127,False
330,94,0.205474251,True
333,3,0.20547492,True
111,71,0.205475738,False
126,87,0.205475959,False
65,66,0.205476131,True
114,47,0.205476501,True
140,35,0.205477568,True
166,127,0.205478556,True
174,10,0.205478866,False
68,2,0.205479136,False
135,51,0.20547969,True
207,78,0.205479739,False
113,70,0.20548014,False
142,140,0.205480388,False
328,115,0.205482576,True
97,196,0.205482939,False
233,34,0.205482953,False
57,5,0.205483286,False
113,58,0.205484713,False
196,11,0.205484834,False
153,60,0.205485365,False
4,155,0.205485451,True
274,57,0.205486379,True
284,28,0.205487898,False
85,56,0.205487939,True
211,12,0.205489061,False
97,22,0.205489212,False
225,4,0.205489408,False
170,4,0.205489943,True
68,4,0.205490406,False
306,7,0.205490951,True
69,62,0.205491576,True
289,89,0.205491942,False
247,3,0.205492224,True
93,97,0.20549224,False
11,98,0.205492297,True
91,184,0.205492311,True
175,10,0.205493376,False
173,107,0.20549467,False
134,111,0.205496205,True
66,64,0.205497035,True
266,61,0.205497092,False
102,107,0.205497654,True
199,2,0.205498811,True
210,12,0.205499078,False
3,149,0.205499156,False
211,122,0.205499367,False
146,109,0.205499594,True
327,62,0.205499838,True
16,147,0.205500256,False
89,90,0.205500468,True
331,47,0.205500547,True
166,17,0.205501059,True
165,126,0.205501268,True
186,107,0.205501529,False
162,113,0.205501625,False
193,19,0.205502397,False
172,11,0.205502986,False
278,64,0.205503543,True
326,8,0.205504003,True
17,16,0.205504152,False
305,12,0.205504812,False
79,151,0.205505994,False
194,90,0.205506011,True
141,46,0.205506507,True
118,57,0.205506761,False
145,1,0.205508269,False
250,2,0.205508503,False
119,46,0.20550852,False
81,187,0.205508573,True
60,27,0.205508988,True
126,20,0.205509049,False
13,219,0.205509294,True
252,16,0.20550984,False
173,88,0.205510161,True
128,38,0.205510523,True
144,1,0.205510571,False
311,2,0.205511557,True
170,47,0.205511807,True
178,27,0.205512202,True
