x,y,t,polarity
71.0,174.0,24.703753001,0.0
203.0,173.0,24.703753001,1.0
73.0,170.0,24.703754,0.0
212.0,170.0,24.703754,0.0
43.0,45.0,24.703754,0.0
75.0,45.0,24.703754,0.0
229.0,44.0,24.703755,1.0
72.0,46.0,24.703755,1.0
193.0,46.0,24.703755,0.0
213.0,33.0,24.703756001,0.0
8.0,55.0,24.703756001,1.0
121.0,55.0,24.703756001,1.0
17.0,51.0,24.703757,0.0
69.0,51.0,24.703757,1.0
115.0,60.0,24.703757,0.0
45.0,61.0,24.703757,1.0
123.0,58.0,24.703758001,1.0
139.0,27.0,24.703758001,1.0
2.0,25.0,24.703759000999998,0.0
20.0,16.0,24.703759000999998,1.0
157.0,19.0,24.703759000999998,0.0
166.0,19.0,24.703759000999998,0.0
205.0,19.0,24.703759000999998,1.0
177.0,18.0,24.70376,1.0
216.0,18.0,24.70376,0.0
15.0,20.0,24.703761001,1.0
65.0,20.0,24.703761001,0.0
4.0,14.0,24.703761001,1.0
121.0,64.0,24.703765,0.0
214.0,76.0,24.703766,1.0
233.0,94.0,24.703766,1.0
114.0,95.0,24.703766,1.0
192.0,95.0,24.703766,1.0
126.0,86.0,24.703767001,0.0
218.0,86.0,24.703767001,1.0
106.0,87.0,24.703767001,1.0
20.0,122.0,24.703768,1.0
237.0,122.0,24.703768,1.0
61.0,121.0,24.703768,0.0
154.0,120.0,24.703769,0.0
116.0,126.0,24.703769,0.0
148.0,124.0,24.703769,1.0
227.0,114.0,24.703770001,0.0
138.0,112.0,24.703770001,1.0
58.0,108.0,24.703771,0.0
60.0,108.0,24.703771,0.0
124.0,108.0,24.703771,0.0
212.0,109.0,24.703771,0.0
230.0,109.0,24.703771,1.0
97.0,110.0,24.703772001,1.0
70.0,104.0,24.703772001,0.0
115.0,102.0,24.703773001,0.0
143.0,102.0,24.703773001,1.0
111.0,103.0,24.703773001,0.0
113.0,103.0,24.703773001,1.0
8.0,155.0,24.703774,0.0
210.0,155.0,24.703774,1.0
213.0,159.0,24.703774,0.0
26.0,149.0,24.703775001,1.0
37.0,149.0,24.703775001,1.0
185.0,146.0,24.703775001,1.0
145.0,130.0,24.703775001,1.0
34.0,134.0,24.703776000999998,1.0
14.0,143.0,24.703776000999998,1.0
84.0,143.0,24.703776000999998,0.0
182.0,143.0,24.703776000999998,0.0
27.0,165.0,24.703777,1.0
227.0,165.0,24.703777,1.0
229.0,165.0,24.703777,0.0
226.0,164.0,24.703778001,1.0
214.0,163.0,24.703778001,0.0
66.0,169.0,24.703778001,1.0
168.0,171.0,24.703779,1.0
191.0,54.0,24.703779,0.0
223.0,53.0,24.70378,1.0
110.0,50.0,24.70378,1.0
214.0,61.0,24.70378,1.0
110.0,37.0,24.703784001,0.0
180.0,36.0,24.703785,0.0
148.0,47.0,24.703785,1.0
44.0,42.0,24.703786000999997,1.0
158.0,41.0,24.703786000999997,0.0
109.0,24.0,24.703786000999997,0.0
218.0,24.0,24.703786000999997,0.0
8.0,26.0,24.703787001,1.0
137.0,26.0,24.703787001,1.0
158.0,27.0,24.703787001,0.0
176.0,31.0,24.703788,1.0
136.0,22.0,24.703788,1.0
103.0,4.0,24.703789001,1.0
154.0,15.0,24.703789001,0.0
178.0,15.0,24.703789001,0.0
108.0,70.0,24.703790000999998,0.0
129.0,68.0,24.703790000999998,0.0
170.0,68.0,24.703790000999998,0.0
142.0,65.0,24.703790000999998,1.0
8.0,64.0,24.703791,1.0
105.0,79.0,24.703791,0.0
147.0,77.0,24.703792001,0.0
135.0,72.0,24.703792001,1.0
234.0,72.0,24.703792001,0.0
101.0,73.0,24.703793000999998,0.0
45.0,81.0,24.703793000999998,0.0
133.0,80.0,24.703793000999998,1.0
3.0,84.0,24.703797,1.0
67.0,88.0,24.703798001,1.0
87.0,88.0,24.703798001,1.0
222.0,89.0,24.703798001,1.0
210.0,121.0,24.703799,1.0
211.0,120.0,24.703799,1.0
222.0,122.0,24.7038,1.0
212.0,123.0,24.7038,1.0
84.0,126.0,24.7038,1.0
96.0,125.0,24.703801001,0.0
34.0,111.0,24.703801001,0.0
56.0,111.0,24.703801001,1.0
59.0,111.0,24.703801001,0.0
73.0,98.0,24.703802,0.0
82.0,96.0,24.703802,0.0
211.0,96.0,24.703802,0.0
150.0,145.0,24.703803001,0.0
22.0,144.0,24.703803001,0.0
184.0,144.0,24.703803001,1.0
78.0,148.0,24.703804000999998,0.0
108.0,148.0,24.703804000999998,0.0
76.0,149.0,24.703804000999998,0.0
229.0,158.0,24.703805,1.0
175.0,152.0,24.703805,0.0
228.0,139.0,24.703805,1.0
230.0,142.0,24.703806001,1.0
81.0,132.0,24.703806001,0.0
156.0,132.0,24.703806001,0.0
219.0,175.0,24.703807000999998,1.0
94.0,170.0,24.703807000999998,1.0
130.0,170.0,24.703807000999998,1.0
75.0,168.0,24.703808,0.0
105.0,169.0,24.703808,0.0
219.0,169.0,24.703808,1.0
183.0,177.0,24.703808,1.0
221.0,179.0,24.703809001,1.0
15.0,178.0,24.703809001,1.0
89.0,178.0,24.703809001,0.0
202.0,178.0,24.703809001,0.0
39.0,162.0,24.70381,0.0
48.0,162.0,24.70381,1.0
91.0,160.0,24.70381,0.0
220.0,160.0,24.70381,0.0
119.0,46.0,24.703811,1.0
217.0,46.0,24.703811,0.0
18.0,43.0,24.703811,0.0
154.0,43.0,24.703811,1.0
132.0,42.0,24.703812001,1.0
52.0,40.0,24.703812001,1.0
151.0,40.0,24.703812001,0.0
236.0,41.0,24.703813,0.0
72.0,33.0,24.703813,1.0
152.0,35.0,24.703814,1.0
61.0,52.0,24.703814,1.0
213.0,52.0,24.703814,0.0
188.0,51.0,24.703815001,1.0
117.0,49.0,24.703815001,1.0
180.0,59.0,24.703815001,0.0
13.0,63.0,24.703816,0.0
129.0,24.0,24.703816,1.0
130.0,26.0,24.703817000999997,1.0
41.0,28.0,24.703817000999997,1.0
122.0,18.0,24.703817000999997,0.0
124.0,18.0,24.703817000999997,1.0
157.0,18.0,24.703817000999997,0.0
124.0,16.0,24.703818001,1.0
142.0,17.0,24.703818001,0.0
218.0,23.0,24.703819,0.0
3.0,21.0,24.703823001,1.0
45.0,21.0,24.703823001,0.0
133.0,21.0,24.703823001,0.0
180.0,20.0,24.703824,0.0
222.0,20.0,24.703824,0.0
98.0,5.0,24.703824,1.0
151.0,6.0,24.703824,0.0
21.0,13.0,24.703825,0.0
149.0,11.0,24.703825,0.0
173.0,11.0,24.703825,0.0
91.0,85.0,24.703826001,0.0
223.0,86.0,24.703826001,1.0
132.0,83.0,24.703827,0.0
222.0,83.0,24.703827,0.0
122.0,80.0,24.703827,1.0
149.0,80.0,24.703827,0.0
112.0,90.0,24.703828,0.0
224.0,90.0,24.703828,1.0
227.0,91.0,24.703828,1.0
73.0,95.0,24.703828,0.0
118.0,69.0,24.703829001,1.0
51.0,68.0,24.703829001,1.0
23.0,66.0,24.70383,0.0
161.0,66.0,24.70383,1.0
121.0,67.0,24.70383,0.0
216.0,67.0,24.70383,1.0
232.0,65.0,24.703831,1.0
224.0,78.0,24.703831,1.0
148.0,79.0,24.703831,0.0
199.0,79.0,24.703831,0.0
60.0,76.0,24.703832001,1.0
125.0,73.0,24.703832001,0.0
220.0,72.0,24.703833,1.0
19.0,74.0,24.703833,1.0
96.0,112.0,24.703834001,1.0
188.0,113.0,24.703834001,1.0
226.0,114.0,24.703834001,0.0
147.0,118.0,24.703835000999998,0.0
133.0,123.0,24.703835000999998,1.0
9.0,120.0,24.703836,0.0
88.0,120.0,24.703836,1.0
34.0,125.0,24.703836,0.0
169.0,124.0,24.703837001,1.0
146.0,126.0,24.703837001,1.0
180.0,108.0,24.703837001,1.0
212.0,108.0,24.703837001,0.0
3.0,110.0,24.703838000999998,0.0
6.0,105.0,24.703838000999998,0.0
221.0,106.0,24.703839,0.0
17.0,103.0,24.703839,1.0
234.0,96.0,24.703839,1.0
12.0,151.0,24.703840001,0.0
224.0,151.0,24.703840001,1.0
60.0,148.0,24.703840001,0.0
158.0,148.0,24.703840001,0.0
67.0,149.0,24.703841,1.0
134.0,147.0,24.703841,1.0
180.0,147.0,24.703841,0.0
213.0,146.0,24.703842,1.0
129.0,158.0,24.703842,1.0
236.0,158.0,24.703842,0.0
35.0,153.0,24.703843001,0.0
69.0,153.0,24.703843001,1.0
75.0,128.0,24.703843001,1.0
168.0,128.0,24.703843001,1.0
176.0,128.0,24.703843001,1.0
182.0,134.0,24.703844,1.0
19.0,135.0,24.703844,1.0
117.0,135.0,24.703844,0.0
118.0,135.0,24.703844,0.0
217.0,132.0,24.703845,0.0
214.0,142.0,24.703845,0.0
109.0,141.0,24.703846001,1.0
130.0,141.0,24.703846001,1.0
77.0,140.0,24.703846001,1.0
155.0,140.0,24.703846001,0.0
34.0,137.0,24.703847,1.0
236.0,136.0,24.703847,1.0
51.0,165.0,24.703847,0.0
140.0,164.0,24.703848001,1.0
234.0,167.0,24.703848001,0.0
188.0,161.0,24.703849001,1.0
163.0,162.0,24.703849001,1.0
2.0,163.0,24.703849001,1.0
122.0,163.0,24.703849001,1.0
57.0,178.0,24.70385,0.0
200.0,178.0,24.70385,1.0
142.0,179.0,24.70385,1.0
74.0,176.0,24.703851001,0.0
121.0,176.0,24.703851001,1.0
11.0,171.0,24.703851001,0.0
233.0,168.0,24.703852000999998,0.0
25.0,172.0,24.703852000999998,1.0
84.0,172.0,24.703852000999998,0.0
133.0,172.0,24.703852000999998,1.0
155.0,172.0,24.703852000999998,0.0
158.0,175.0,24.703853,1.0
59.0,174.0,24.703853,1.0
145.0,37.0,24.703854001,0.0
26.0,36.0,24.703854001,0.0
75.0,35.0,24.703855,1.0
153.0,35.0,24.703855,1.0
35.0,34.0,24.703855,1.0
123.0,34.0,24.703855,1.0
64.0,32.0,24.703856,0.0
164.0,44.0,24.703856,0.0
181.0,53.0,24.703860001,0.0
135.0,54.0,24.703860001,1.0
233.0,55.0,24.703861,0.0
8.0,51.0,24.703861,1.0
16.0,58.0,24.703862000999997,0.0
122.0,58.0,24.703862000999997,1.0
194.0,58.0,24.703862000999997,1.0
217.0,58.0,24.703862000999997,0.0
89.0,59.0,24.703862000999997,1.0
126.0,60.0,24.703863001,0.0
145.0,63.0,24.703863001,1.0
210.0,62.0,24.703864,1.0
138.0,10.0,24.703864,0.0
1.0,8.0,24.703864,1.0
139.0,12.0,24.703865001,1.0
147.0,15.0,24.703865001,0.0
78.0,1.0,24.703866000999998,1.0
164.0,27.0,24.703866000999998,1.0
208.0,25.0,24.703866000999998,1.0
186.0,24.0,24.703867,1.0
224.0,24.0,24.703867,0.0
30.0,29.0,24.703867,0.0
163.0,31.0,24.703868001,1.0
203.0,17.0,24.703868001,1.0
133.0,16.0,24.703868001,1.0
160.0,23.0,24.703869,0.0
220.0,77.0,24.703869,1.0
225.0,76.0,24.70387,0.0
205.0,73.0,24.70387,0.0
227.0,73.0,24.70387,1.0
238.0,73.0,24.70387,0.0
135.0,71.0,24.703871001,1.0
129.0,69.0,24.703871001,0.0
183.0,65.0,24.703871001,1.0
204.0,65.0,24.703871001,1.0
0.0,85.0,24.703876,1.0
67.0,87.0,24.703876,1.0
202.0,87.0,24.703876,1.0
29.0,82.0,24.703877001,1.0
131.0,81.0,24.703881,0.0
216.0,89.0,24.703881,1.0
64.0,93.0,24.703881,1.0
89.0,94.0,24.703882001,0.0
211.0,94.0,24.703882001,0.0
231.0,95.0,24.703882001,1.0
101.0,101.0,24.703883000999998,0.0
220.0,101.0,24.703883000999998,1.0
217.0,102.0,24.703883000999998,0.0
222.0,102.0,24.703883000999998,1.0
19.0,97.0,24.703884,1.0
0.0,109.0,24.703884,1.0
6.0,124.0,24.703885001,1.0
228.0,124.0,24.703885001,1.0
230.0,124.0,24.703885001,0.0
3.0,126.0,24.703885001,1.0
149.0,126.0,24.703885001,1.0
137.0,123.0,24.703886,0.0
231.0,123.0,24.703886,0.0
213.0,113.0,24.703886,1.0
234.0,112.0,24.703887,1.0
222.0,114.0,24.703887,1.0
152.0,116.0,24.703887,0.0
151.0,117.0,24.703888001,0.0
234.0,159.0,24.703888001,0.0
68.0,158.0,24.703889,1.0
224.0,158.0,24.703889,1.0
236.0,154.0,24.703889,0.0
124.0,153.0,24.70389,0.0
193.0,153.0,24.70389,0.0
223.0,147.0,24.70389,1.0
53.0,144.0,24.70389,1.0
61.0,149.0,24.703891001,0.0
160.0,149.0,24.703891001,0.0
29.0,128.0,24.703895,1.0
75.0,131.0,24.703895,1.0
157.0,131.0,24.703895,0.0
153.0,133.0,24.703896001,0.0
1.0,138.0,24.703896001,0.0
155.0,138.0,24.703896001,1.0
178.0,138.0,24.703896001,0.0
58.0,136.0,24.703897000999998,0.0
79.0,136.0,24.703897000999998,1.0
67.0,168.0,24.703897000999998,1.0
10.0,169.0,24.703898,0.0
117.0,169.0,24.703898,1.0
134.0,174.0,24.703898,1.0
58.0,175.0,24.703899001,1.0
135.0,175.0,24.703899001,0.0
230.0,175.0,24.703899001,0.0
5.0,165.0,24.703899001,1.0
117.0,167.0,24.7039,1.0
68.0,163.0,24.7039,1.0
200.0,47.0,24.703901,0.0
94.0,43.0,24.703905001,0.0
150.0,43.0,24.703905001,0.0
192.0,43.0,24.703905001,0.0
50.0,35.0,24.703905001,0.0
157.0,35.0,24.703905001,0.0
164.0,35.0,24.703905001,0.0
151.0,38.0,24.703906,0.0
74.0,48.0,24.703906,0.0
193.0,48.0,24.703906,0.0
7.0,51.0,24.703907000999997,1.0
195.0,51.0,24.703907000999997,1.0
176.0,62.0,24.703907000999997,0.0
82.0,56.0,24.703908001,1.0
84.0,22.0,24.703908001,1.0
173.0,22.0,24.703908001,1.0
181.0,19.0,24.703909,0.0
167.0,27.0,24.703909,0.0
238.0,27.0,24.703909,0.0
95.0,26.0,24.703910001,0.0
122.0,2.0,24.703910001,0.0
113.0,5.0,24.703910001,1.0
25.0,14.0,24.703911000999998,0.0
81.0,14.0,24.703911000999998,0.0
217.0,73.0,24.703911000999998,1.0
99.0,72.0,24.703912,0.0
62.0,79.0,24.703912,1.0
121.0,65.0,24.703912,0.0
139.0,67.0,24.703913001,1.0
214.0,67.0,24.703913001,0.0
106.0,84.0,24.703913001,1.0
205.0,84.0,24.703913001,1.0
29.0,80.0,24.703914000999998,1.0
106.0,80.0,24.703914000999998,0.0
77.0,83.0,24.703914000999998,1.0
0.0,101.0,24.703915,1.0
88.0,103.0,24.703915,0.0
50.0,98.0,24.703916001,1.0
183.0,98.0,24.703916001,0.0
202.0,98.0,24.703916001,0.0
192.0,110.0,24.703916001,0.0
5.0,104.0,24.703917,0.0
58.0,118.0,24.703917,1.0
139.0,115.0,24.703917,1.0
155.0,115.0,24.703917,1.0
176.0,114.0,24.703918,0.0
61.0,120.0,24.703918,0.0
30.0,122.0,24.703919001,1.0
5.0,156.0,24.703919001,1.0
71.0,156.0,24.703919001,0.0
105.0,157.0,24.70392,0.0
73.0,152.0,24.70392,0.0
127.0,150.0,24.70392,0.0
224.0,148.0,24.703921,1.0
111.0,133.0,24.703921,1.0
115.0,135.0,24.703922001,1.0
157.0,135.0,24.703922001,0.0
141.0,129.0,24.703922001,0.0
58.0,140.0,24.703923,0.0
90.0,140.0,24.703923,0.0
197.0,140.0,24.703923,0.0
159.0,137.0,24.703923,0.0
198.0,161.0,24.703924001,0.0
27.0,162.0,24.703924001,1.0
152.0,162.0,24.703924001,0.0
227.0,167.0,24.703925000999998,1.0
160.0,176.0,24.703925000999998,1.0
185.0,176.0,24.703925000999998,0.0
195.0,45.0,24.703925000999998,1.0
21.0,42.0,24.703926,0.0
169.0,34.0,24.703926,1.0
239.0,34.0,24.703926,0.0
75.0,59.0,24.703927001,0.0
216.0,59.0,24.703927001,1.0
177.0,62.0,24.703927001,0.0
208.0,48.0,24.703928000999998,0.0
130.0,20.0,24.703928000999998,1.0
129.0,18.0,24.703928000999998,1.0
128.0,28.0,24.703929,0.0
154.0,28.0,24.703929,0.0
78.0,31.0,24.703929,1.0
169.0,30.0,24.703930001,0.0
100.0,12.0,24.703930001,0.0
46.0,8.0,24.703931,0.0
125.0,4.0,24.703931,0.0
153.0,7.0,24.703931,0.0
235.0,93.0,24.703932,0.0
21.0,89.0,24.703932,0.0
105.0,89.0,24.703932,1.0
206.0,81.0,24.703933001,0.0
27.0,85.0,24.703933001,0.0
97.0,84.0,24.703933001,0.0
226.0,65.0,24.703938000999997,0.0
106.0,78.0,24.703938000999997,0.0
150.0,78.0,24.703938000999997,0.0
47.0,72.0,24.703938000999997,1.0
101.0,72.0,24.703938000999997,0.0
186.0,96.0,24.703939001,0.0
206.0,99.0,24.703939001,1.0
55.0,98.0,24.70394,0.0
206.0,98.0,24.70394,1.0
58.0,109.0,24.70394,0.0
82.0,105.0,24.703941001,0.0
110.0,121.0,24.703941001,1.0
236.0,121.0,24.703941001,1.0
69.0,131.0,24.703942000999998,0.0
169.0,131.0,24.703942000999998,0.0
183.0,131.0,24.703942000999998,0.0
217.0,131.0,24.703942000999998,0.0
90.0,138.0,24.703942000999998,0.0
191.0,142.0,24.703943,0.0
134.0,156.0,24.703943,1.0
143.0,152.0,24.703944001,0.0
192.0,152.0,24.703944001,0.0
19.0,147.0,24.703944001,0.0
155.0,147.0,24.703944001,0.0
34.0,146.0,24.703945,0.0
42.0,146.0,24.703945,0.0
66.0,146.0,24.703945,0.0
144.0,144.0,24.703945,1.0
96.0,173.0,24.703946,0.0
108.0,173.0,24.703946,1.0
40.0,174.0,24.703946,1.0
158.0,170.0,24.703946,0.0
145.0,179.0,24.703947001,1.0
120.0,176.0,24.703947001,1.0
7.0,160.0,24.703948,0.0
196.0,160.0,24.703948,1.0
214.0,160.0,24.703948,0.0
76.0,40.0,24.703948,0.0
18.0,41.0,24.703949,0.0
208.0,47.0,24.703949,0.0
21.0,38.0,24.703949,0.0
175.0,39.0,24.703950001,1.0
205.0,52.0,24.703950001,0.0
208.0,52.0,24.703950001,1.0
123.0,16.0,24.703951,1.0
180.0,25.0,24.703951,0.0
152.0,9.0,24.703952,0.0
110.0,14.0,24.703952,1.0
202.0,82.0,24.703952,1.0
60.0,87.0,24.703953001,0.0
23.0,91.0,24.703953001,0.0
110.0,91.0,24.703953001,1.0
204.0,89.0,24.703954,0.0
197.0,69.0,24.703954,1.0
204.0,69.0,24.703954,1.0
134.0,70.0,24.703955001,1.0
173.0,66.0,24.703955001,1.0
26.0,103.0,24.703955001,0.0
18.0,98.0,24.703956000999998,1.0
115.0,109.0,24.703956000999998,1.0
169.0,109.0,24.703956000999998,1.0
209.0,114.0,24.703957,1.0
95.0,120.0,24.703957,0.0
176.0,138.0,24.703958001,0.0
215.0,131.0,24.703958001,1.0
166.0,158.0,24.703958001,1.0
121.0,155.0,24.703959000999998,1.0
157.0,155.0,24.703959000999998,0.0
226.0,154.0,24.703959000999998,1.0
202.0,58.0,24.70396,0.0
225.0,58.0,24.70396,1.0
191.0,49.0,24.70396,0.0
219.0,49.0,24.70396,1.0
16.0,35.0,24.703961001,1.0
101.0,43.0,24.703961001,0.0
29.0,29.0,24.703961001,0.0
225.0,28.0,24.703962,0.0
30.0,27.0,24.703962,0.0
103.0,77.0,24.703963,0.0
132.0,77.0,24.703963,0.0
116.0,88.0,24.703963,0.0
50.0,94.0,24.703964001,1.0
153.0,113.0,24.703964001,0.0
105.0,126.0,24.703964001,1.0
31.0,122.0,24.703965,0.0
140.0,122.0,24.703965,0.0
196.0,122.0,24.703965,1.0
33.0,123.0,24.703965,0.0
157.0,123.0,24.703965,0.0
114.0,96.0,24.703970001,1.0
26.0,104.0,24.703974,0.0
189.0,110.0,24.703974,1.0
8.0,167.0,24.703978001,0.0
179.0,167.0,24.703978001,0.0
108.0,179.0,24.703979,1.0
44.0,149.0,24.703979,0.0
67.0,152.0,24.70398,1.0
5.0,155.0,24.70398,1.0
65.0,158.0,24.70398,1.0
208.0,138.0,24.703981001,1.0
68.0,136.0,24.703981001,0.0
84.0,136.0,24.703981001,0.0
123.0,130.0,24.703982,0.0
186.0,130.0,24.703982,1.0
115.0,129.0,24.703982,0.0
217.0,129.0,24.703982,0.0
37.0,132.0,24.703983000999997,0.0
40.0,132.0,24.703983000999997,0.0
67.0,56.0,24.703983000999997,0.0
122.0,63.0,24.703987000999998,0.0
157.0,63.0,24.703987000999998,0.0
188.0,52.0,24.703988,1.0
211.0,55.0,24.703988,0.0
156.0,50.0,24.703989001,1.0
178.0,49.0,24.703989001,1.0
40.0,33.0,24.703989001,1.0
108.0,33.0,24.703989001,0.0
58.0,44.0,24.703990000999998,0.0
193.0,44.0,24.703990000999998,0.0
141.0,42.0,24.703990000999998,1.0
212.0,42.0,24.703990000999998,0.0
231.0,42.0,24.703990000999998,1.0
157.0,10.0,24.703991,1.0
41.0,15.0,24.703991,1.0
134.0,15.0,24.703991,1.0
157.0,15.0,24.703991,0.0
45.0,7.0,24.703992001,1.0
119.0,3.0,24.703993,1.0
137.0,3.0,24.703993,0.0
166.0,20.0,24.703993,1.0
120.0,21.0,24.703993,0.0
42.0,22.0,24.703994,1.0
47.0,22.0,24.703994,0.0
80.0,30.0,24.703994,1.0
65.0,26.0,24.703995001,0.0
44.0,27.0,24.703995001,0.0
183.0,64.0,24.703996,1.0
233.0,64.0,24.703996,0.0
19.0,69.0,24.703996,1.0
90.0,73.0,24.703996,1.0
199.0,75.0,24.703997,1.0
207.0,74.0,24.703997,1.0
199.0,76.0,24.703998001,1.0
238.0,76.0,24.703998001,0.0
32.0,84.0,24.703998001,0.0
135.0,82.0,24.703999,1.0
201.0,94.0,24.703999,1.0
88.0,92.0,24.703999,1.0
115.0,127.0,24.704000001,0.0
10.0,121.0,24.704000001,0.0
219.0,121.0,24.704000001,0.0
93.0,120.0,24.704001000999998,1.0
221.0,120.0,24.704001000999998,1.0
222.0,120.0,24.704001000999998,1.0
140.0,115.0,24.704001000999998,1.0
191.0,115.0,24.704001000999998,0.0
130.0,112.0,24.704002,0.0
4.0,116.0,24.704002,0.0
156.0,117.0,24.704003001,0.0
209.0,117.0,24.704003001,1.0
123.0,107.0,24.704003001,0.0
26.0,105.0,24.704004000999998,0.0
88.0,105.0,24.704004000999998,0.0
200.0,109.0,24.704004000999998,1.0
204.0,109.0,24.704004000999998,1.0
4.0,108.0,24.704005,0.0
166.0,97.0,24.704005,1.0
16.0,99.0,24.704005,1.0
208.0,100.0,24.704006001,0.0
52.0,101.0,24.704006001,1.0
34.0,161.0,24.704007,1.0
230.0,165.0,24.704007,0.0
215.0,166.0,24.704007,1.0
122.0,178.0,24.704008,1.0
166.0,178.0,24.704008,1.0
230.0,178.0,24.704008,0.0
211.0,179.0,24.704008,1.0
101.0,171.0,24.704009001,0.0
236.0,171.0,24.704009001,0.0
27.0,169.0,24.704009001,1.0
105.0,175.0,24.70401,0.0
147.0,175.0,24.70401,1.0
174.0,142.0,24.70401,0.0
208.0,142.0,24.70401,1.0
192.0,143.0,24.704011,1.0
212.0,143.0,24.704011,1.0
159.0,135.0,24.704011,0.0
168.0,134.0,24.704012001,0.0
9.0,150.0,24.704012001,0.0
69.0,151.0,24.704012001,1.0
232.0,149.0,24.704013,0.0
2.0,153.0,24.704013,1.0
72.0,153.0,24.704013,0.0
142.0,153.0,24.704013,0.0
105.0,152.0,24.704014000999997,0.0
150.0,152.0,24.704014000999997,0.0
198.0,154.0,24.704014000999997,1.0
214.0,155.0,24.704015001,0.0
203.0,156.0,24.704015001,0.0
194.0,61.0,24.704016,0.0
33.0,60.0,24.704016,0.0
214.0,60.0,24.704016,1.0
227.0,63.0,24.704016,1.0
189.0,57.0,24.704017001,1.0
182.0,51.0,24.704017001,0.0
222.0,51.0,24.704017001,1.0
226.0,51.0,24.704017001,0.0
189.0,52.0,24.704018000999998,1.0
31.0,47.0,24.704022,1.0
177.0,47.0,24.704022,1.0
64.0,43.0,24.704022,0.0
191.0,36.0,24.704027,1.0
194.0,36.0,24.704027,0.0
149.0,37.0,24.704027,1.0
25.0,34.0,24.704027,1.0
173.0,34.0,24.704027,0.0
117.0,7.0,24.704028,1.0
120.0,6.0,24.704028,1.0
158.0,6.0,24.704028,0.0
130.0,3.0,24.704029001,0.0
98.0,10.0,24.704029001,1.0
127.0,11.0,24.70403,0.0
128.0,9.0,24.70403,1.0
218.0,28.0,24.70403,1.0
231.0,29.0,24.704031001,1.0
117.0,31.0,24.704031001,0.0
101.0,30.0,24.704032000999998,1.0
168.0,30.0,24.704032000999998,1.0
214.0,26.0,24.704032000999998,0.0
44.0,83.0,24.704033,1.0
100.0,83.0,24.704033,0.0
237.0,80.0,24.704033,0.0
78.0,86.0,24.704033,1.0
68.0,89.0,24.704034001,1.0
49.0,91.0,24.704034001,1.0
102.0,76.0,24.704035000999998,0.0
127.0,76.0,24.704035000999998,1.0
91.0,74.0,24.704035000999998,1.0
123.0,71.0,24.704036,0.0
134.0,71.0,24.704036,1.0
154.0,70.0,24.704036,0.0
173.0,65.0,24.704037001,1.0
22.0,66.0,24.704037001,0.0
228.0,66.0,24.704037001,1.0
182.0,114.0,24.704037001,0.0
194.0,112.0,24.704038,0.0
179.0,113.0,24.704038,0.0
221.0,117.0,24.704039,1.0
118.0,119.0,24.704039,1.0
152.0,118.0,24.704039,0.0
35.0,127.0,24.704040001,0.0
58.0,127.0,24.704040001,1.0
64.0,126.0,24.704040001,0.0
155.0,124.0,24.704041,0.0
125.0,121.0,24.704041,0.0
138.0,121.0,24.704041,1.0
144.0,121.0,24.704041,1.0
33.0,120.0,24.704042,0.0
109.0,120.0,24.704042,1.0
230.0,120.0,24.704042,0.0
231.0,120.0,24.704042,0.0
235.0,120.0,24.704042,1.0
105.0,106.0,24.704043001,1.0
128.0,107.0,24.704043001,0.0
141.0,109.0,24.704043001,0.0
206.0,109.0,24.704043001,1.0
62.0,110.0,24.704044,0.0
123.0,102.0,24.704044,1.0
134.0,103.0,24.704045001,0.0
218.0,101.0,24.704045001,0.0
155.0,100.0,24.704046001,1.0
168.0,97.0,24.704046001,0.0
102.0,160.0,24.704046001,0.0
203.0,160.0,24.704046001,1.0
12.0,162.0,24.704047,0.0
92.0,162.0,24.704047,0.0
231.0,165.0,24.704047,1.0
141.0,166.0,24.704048001,1.0
209.0,166.0,24.704048001,1.0
127.0,176.0,24.704048001,0.0
215.0,176.0,24.704048001,1.0
95.0,173.0,24.704049000999998,0.0
180.0,172.0,24.704049000999998,1.0
134.0,175.0,24.70405,0.0
36.0,141.0,24.70405,0.0
190.0,141.0,24.70405,0.0
236.0,141.0,24.70405,1.0
140.0,142.0,24.704051001,1.0
122.0,137.0,24.704051001,1.0
158.0,138.0,24.704051001,0.0
215.0,138.0,24.704051001,0.0
5.0,128.0,24.704052,0.0
37.0,135.0,24.704052,0.0
183.0,133.0,24.704053,0.0
14.0,146.0,24.704053,1.0
38.0,144.0,24.704053,0.0
194.0,151.0,24.704054001,0.0
139.0,159.0,24.704054001,1.0
120.0,154.0,24.704055,1.0
198.0,153.0,24.704055,1.0
132.0,45.0,24.704055,1.0
141.0,45.0,24.704055,1.0
197.0,44.0,24.704056,1.0
194.0,43.0,24.704056,0.0
136.0,42.0,24.704057001,0.0
34.0,41.0,24.704057001,1.0
167.0,38.0,24.704058,0.0
36.0,39.0,24.704058,0.0
189.0,35.0,24.704058,0.0
154.0,34.0,24.704059000999997,1.0
45.0,59.0,24.704059000999997,0.0
194.0,59.0,24.704059000999997,0.0
210.0,59.0,24.704059000999997,1.0
67.0,58.0,24.704060001,0.0
107.0,57.0,24.704060001,0.0
201.0,56.0,24.704061,0.0
17.0,62.0,24.704061,1.0
25.0,63.0,24.704061,0.0
112.0,61.0,24.704062001,1.0
156.0,61.0,24.704062001,0.0
192.0,49.0,24.704062001,0.0
209.0,48.0,24.704063000999998,0.0
